"Type Name","Type Id","Longitude","Request Id","Request Date","Latitude","_id","ID","Street Address"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.19125,328370,2015-05-27,40.74647,12633,238176,"370 W MARKET ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.19099,328372,2015-05-27,40.76201,12634,238177,"196 N 11TH ST"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.19099,328371,2015-05-27,40.76201,12635,238178,"196 N 11TH ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.16215,328373,2015-05-27,40.76648,12636,238179,"46 HINSDALE PL"
"(nrs) Bulk Missed Pickup",1531,-74.16799,328374,2015-05-27,40.72368,12637,238180,"125 PACIFIC ST"
"(nrs) Recycling Missed Pick-up",1532,-74.18058,328375,2015-05-27,40.72935,12638,238181,"25 GOVERNOR ST"
"(nrs) Bulk Missed Pickup",1531,-74.16799,328376,2015-05-27,40.72368,12639,238182,"125 PACIFIC ST"
"(nrs) Recycling Missed Pick-up",1532,-74.1696,328377,2015-05-27,40.73425,12640,238183,"140 MULBERRY ST"
"(nrs) Garbage Put Out Incorrectly",1507,-74.17625,328378,2015-05-27,40.72097,12641,238184,"491 MULBERRY ST"
"(nrs) Garbage Put Out Incorrectly",1507,-74.17661,328379,2015-05-27,40.72091,12642,238185,"497 MULBERRY ST"
"(cfwb) Rodent Control Complaint - 07106",256312,-74.2323,328380,2015-05-27,40.73826,12643,238186,"12 LENOX ST"
"(nrs) Illegal Dumping",1492,-74.19578,328157,2015-05-27,40.74687,12644,238187,"105 S 8TH ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.1784,328158,2015-05-27,40.72845,12645,238188,"409 HALSEY ST"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.21236,328159,2015-05-27,40.71968,12646,238189," HOMESTEAD PARK"
"(nrs) No Heat/Hot Water",1524,-74.23,328163,2015-05-27,40.74206,12647,238190,"124 STUYVESANT AVE"
"(cfwb) Animal Control Complaint - 07112",256299,-74.21648,328166,2015-05-27,40.70773,12648,238191,"202 VASSAR AVE"
"(nrs) Trimming/Pruning",1512,-74.17507,328169,2015-05-27,40.7227,12649,238192,"450 MULBERRY ST"
"(cfwb) Health Inspections - 07104",268035,-74.17295,328170,2015-05-27,40.76144,12650,238193,"288 MT PROSPECT AVE"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.21545,328174,2015-05-27,40.7236,12651,238194,"827 CLINTON AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1912,328176,2015-05-27,40.76159,12652,238195,"184 N 11TH ST"
"(nrs) Garbage/Debris On Property",1509,-74.21609,328180,2015-05-27,40.7219,12653,238196," BEVERLY ST"
"(nrs) Illegal Apartment Conversion",2409,-74.2076,328184,2015-05-27,40.74401,12654,238197,"378 S 19TH ST"
"Missed Garbage Pickup",248754,-74.17578,328188,2015-05-27,40.74532,12655,238198,"8 SUMMIT ST"
"Missed Recycling Pickup",251415,-74.21568,328381,2015-05-27,40.742,12656,238199,"82 S DEVINE ST"
"Missed Garbage Pickup",248754,0,328382,2015-05-27,0,12657,238200,NA
"(cfwb) Animal Control Call Transfer",16987,0,329457,2015-05-27,0,13532,239075,NA
"(nrs) Sanitation Missed Pick-up ",1526,-74.20505,328383,2015-05-27,40.73647,12658,238201,"510 S 13TH ST"
"(nrs) Recycling Missed Pick-up",1532,-74.20505,328384,2015-05-27,40.73647,12659,238202,"510 S 13TH ST"
"(cfwb) Animal Control Complaint - 07105",256295,-74.14754,328385,2015-05-27,40.73098,12660,238203,"20 FLEMING AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,328386,2015-05-27,0,12661,238204,NA
"(nrs) Sanitation Missed Pick-up ",1526,-74.21018,328387,2015-05-27,40.72655,12662,238205,"803 S 14TH ST"
"(nrs) Illegal Dumping",1492,-74.18837,328388,2015-05-27,40.74956,12663,238206,"288 SUSSEX AVE"
"(cfwb) Animal Control Complaint - 07108",256298,-74.21498,328389,2015-05-27,40.72013,12664,238207,"89 LESLIE ST"
"(oa) Outside Agency - General Information",3470,-74.20157,328390,2015-05-27,40.71199,12665,238208,"486 JELLIFF AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.16187,328391,2015-05-27,40.76986,12666,238209,"48 DELAVAN PL"
"(nrs) Overgrown Vegetation",1510,-74.16832,328392,2015-05-27,40.75296,12667,238210,"258 MT PLEASANT AVE"
"(ws) Water and Sewer Pipe Problems",1841,-74.23648,328393,2015-05-27,40.73665,12668,238211," SANDFORD AVE"
"(cfwb) Rodent Control Complaint - 07104",256310,-74.16832,328394,2015-05-27,40.75296,12669,238212,"258 MT PLEASANT AVE"
"(nrs) Garbage/Debris On Property",1509,-74.16818,328395,2015-05-27,40.75307,12670,238213,"254 MT PLEASANT AVE"
"(cfwb) Animal Control Complaint - 07106",256296,-74.22852,328396,2015-05-27,40.74513,12671,238214,"37 NORWOOD ST"
"(cfwb) Animal Control Complaint - 07112",256299,-74.19976,328397,2015-05-27,40.7148,12672,238215," HAWTHORNE AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.16834,328398,2015-05-27,40.72703,12673,238216," GARDEN ST"
"(nrs) Stump Removal",1514,-74.23908,328399,2015-05-27,40.74191,12674,238217,"105 MONTROSE ST"
"(nrs) Unfit Building Complaint",1395,-74.18732,328400,2015-05-27,40.71948,12675,238218,"163 SHERMAN AVE"
"(nrs) Overgrown Vegetation",1510,-74.18666,328401,2015-05-27,40.76203,12676,238219,"354 N 7TH ST"
"(nrs) Recycling Missed Pick-up",1532,-74.17661,328402,2015-05-27,40.76511,12677,238220,"407 LAKE ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.16688,328403,2015-05-27,40.76829,12678,238221,"485 SUMMER AVE"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.19326,328404,2015-05-27,40.76104,12679,238222,"254 PARK AVE"
"(cfwb) Animal Control Complaint - 07102",256289,-74.18172,328405,2015-05-27,40.72708,12680,238223,"43 SPRUCE ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.23565,328406,2015-05-27,40.74071,12681,238224,"146 RICHELIEU TER"
"(eng) Street Light Pole Damaged",4357,-74.1821,328409,2015-05-27,40.72394,12684,238227,"64 BRUNSWICK ST"
"(nrs) Illegal Dumping",1492,-74.18225,328410,2015-05-27,40.72387,12685,238228,"68 BRUNSWICK ST"
"(nrs) Illegal Dumping",1492,-74.19124,328411,2015-05-27,40.76504,12686,238229,"81 SPRINGDALE AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.21715,328412,2015-05-27,40.71829,12687,238230,"54 WAINWRIGHT ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.15613,328413,2015-05-27,40.77502,12688,238231,"52 RIVERSIDE CT"
"(nrs) White Goods - West Ward",62204,-74.23205,328414,2015-05-27,40.74813,12689,238232,"399 SANDFORD AVE"
"(nrs) Overgrown Vegetation",1510,-74.19863,328415,2015-05-27,40.71376,12690,238233,"279 RIDGEWOOD AVE"
"(nrs) Street Sweeping Complaint",1538,-74.20039,328416,2015-05-27,40.71424,12691,238234,"421 JELLIFF AVE"
"(nrs) Sanitation and Recyling General Information",4438,-74.19333,328417,2015-05-27,40.71587,12692,238235,"182 JOHNSON AVE"
"(nrs) Illegal Dumping",1492,-74.19993,328418,2015-05-27,40.72165,12693,238236,"485 CLINTON AVE"
"(eng) Potholes",3616,-74.21103,328419,2015-05-27,40.70856,12694,238237," LYONS AVE"
"(cfwb) Animal Control Complaint - 07105",256295,-74.13494,328420,2015-05-27,40.73187,12695,238238,"615 FERRY ST"
"(nrs) Vacant Lot Complaint",1517,-74.21066,328421,2015-05-27,40.73383,12696,238239,"650 S 18TH ST"
"(nrs) Vacant Lot Complaint",1517,-74.21141,328422,2015-05-27,40.73255,12697,238240,"686 S 18TH ST"
"(nrs) Vacant Lot Complaint",1517,-74.20131,328423,2015-05-27,40.73614,12698,238241,"619 S 9TH ST"
"(nrs) Vacant Lot Complaint",1517,-74.21226,328424,2015-05-27,40.73553,12699,238242,"619 S 20TH ST"
"(nrs) Sanitation and Recyling General Information",4438,-74.19105,328425,2015-05-27,40.74831,12700,238243,"33 4TH ST"
"(nrs) Recycling Missed Pick-up",1532,-74.17785,328426,2015-05-27,40.71976,12701,238244,"140 EMMET ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.20964,328427,2015-05-27,40.73725,12702,238245," 16TH AVE"
"(nrs) Overgrown Vegetation",1510,-74.20943,328428,2015-05-27,40.7396,12703,238246,"504 S 19TH ST"
"(nrs) Vacant Lot Complaint",1517,-74.21001,328429,2015-05-27,40.73627,12704,238247," 9TH AVE"
"(eng) Building Dept. Investigations",2149,-74.16187,328430,2015-05-27,40.76986,12705,238248,"48 DELAVAN PL"
"(cfwb) Animal Control Complaint - 07107",256297,-74.19153,328431,2015-05-27,40.75178,12706,238249,"69 - 71  N 7TH ST"
"(nrs) No Heat/Hot Water",1524,-74.16463,328432,2015-05-27,40.72481,12707,238250,"229 JEFFERSON ST"
"(nrs) Dangerous Trees",1515,-74.22863,328433,2015-05-27,40.7434,12708,238251,"86 NORWOOD ST"
"(nrs) Recycling Missed Pick-up",1532,-74.17777,328434,2015-05-27,40.71973,12709,238252,"142 EMMET ST"
"(nrs) Recycling Missed Pick-up",1532,-74.22002,328435,2015-05-27,40.74797,12710,238253,"96 OAK ST"
"(cfwb) Health Inspections - 07104",268035,-74.18066,328436,2015-05-27,40.7651,12711,238254," 2ND AVE"
"(mayor) Mayor's Office - General Information",5325,-74.20697,328437,2015-05-27,40.72634,12712,238255,"780 S 11TH ST"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.2111,328438,2015-05-27,40.73345,12713,238256,"661 S 18TH ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.20765,328439,2015-05-27,40.73816,12714,238257,"515 S 16TH ST"
"(nrs) Garbage/Debris On Property",1509,-74.20765,328440,2015-05-27,40.73816,12715,238258,"515 S 16TH ST"
"(cfwb) Rodent Control Complaint - 07106",256312,-74.20546,328441,2015-05-27,40.71735,12716,238259,"137 HEDDEN TER"
"(nrs) Overgrown Vegetation",1510,-74.20903,328442,2015-05-27,40.72945,12717,238260,"723 S 14TH ST"
"(nrs) Recycling Missed Pick-up",1532,-74.19435,328443,2015-05-27,40.7472,12718,238261,"51 S 7TH ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17627,328444,2015-05-27,40.75462,12719,238262,"96 GARSIDE ST"
"(fd) Call Transfer to Fire Communications",6598,0,328445,2015-05-27,0,12720,238263,NA
"(oa) Outside Agency - Other Govt. Information",8241,0,328446,2015-05-27,0,12721,238264,NA
"(nrs) Garbage/Debris On Property",1509,-74.1861,328447,2015-05-27,40.72803,12722,238265,"55 MONTGOMERY ST"
"(cfwb) Rodent Control Complaint - 07106",256312,-74.24642,328448,2015-05-27,40.73382,12723,238266,"637 IRVINGTON AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,328449,2015-05-27,0,12724,238267,NA
"(nrs) Tree Division Call Transfer",14100,0,328450,2015-05-27,0,12725,238268,NA
"(nrs) Recycling Missed Pick-up",1532,-74.21474,328451,2015-05-27,40.74851,12726,238269,"108 MARTENS AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.21499,328452,2015-05-27,40.74809,12727,238270,"118 MARTENS AVE"
"(cfwb) Animal Control Complaint - 07112",256299,-74.20815,328453,2015-05-27,40.7083,12728,238271,"1061 BERGEN ST"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.19125,328454,2015-05-27,40.74647,12729,238272,"370 W MARKET ST"
"(nrs) Recycling Missed Pick-up",1532,-74.21118,328455,2015-05-27,40.73243,12730,238273,"688 S 18TH ST"
"(eng) Potholes",3616,-74.15416,328456,2015-05-27,40.72644,12731,238274," WILSON AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.24277,328457,2015-05-27,40.73566,12732,238275,"140 NORMAN RD"
"(nrs) Demo and Recycling Return Calls",39995,-74.24277,328458,2015-05-27,40.73566,12733,238276,"140 NORMAN RD"
"(nrs) Sanitation Transfers",1879,-74.21141,328459,2015-05-27,40.70496,12734,238277,"1147 BERGEN ST"
"(eng) Potholes",3616,-74.15119,328460,2015-05-27,40.72693,12735,238278," NIAGARA ST"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.18715,328461,2015-05-27,40.76249,12736,238279,"341 ROSEVILLE AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.19722,328462,2015-05-27,40.74463,12737,238280,"205 12TH AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.1985,328463,2015-05-27,40.73904,12738,238281,"287 S 7TH ST"
"(nrs) Garbage/Debris On Property",1509,-74.2058,328464,2015-05-27,40.70902,12739,238282,"69 MAPES AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.21455,328465,2015-05-27,40.72663,12740,238283,"854 S 19TH ST"
"(nrs) Recycling Missed Pick-up",1532,-74.20958,328466,2015-05-27,40.73221,12741,238284,"674 S 16TH ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.18328,328467,2015-05-27,40.73124,12742,238285,"32 EAGLES PKWY"
"(nrs) Garbage/Debris On Property",1509,-74.19481,328468,2015-05-27,40.75734,12743,238286,"55 N 13TH ST"
"(nrs) Garbage/Debris On Property",1509,-74.19534,328469,2015-05-27,40.75751,12744,238287,"56 N 13TH ST"
"(cfwb) Animal Control Complaint - 07112",256299,-74.21718,328470,2015-05-27,40.71556,12745,238288,"122 HOBSON ST"
"(cfwb) Health Inspections - 07112 and 07114",268042,-74.19888,328471,2015-05-27,40.69716,12746,238289,"713 FRELINGHUYSEN AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.17843,328472,2015-05-27,40.72839,12747,238290,"411 HALSEY ST"
"(cfwb) Rodent Control Complaint - 07112",256316,-74.21892,328473,2015-05-27,40.71327,12748,238291,"199 DEWEY ST"
"(cfwb) Rodent Control Complaint - 07112",256316,-74.2093,328474,2015-05-27,40.72055,12749,238292,"57 MILLINGTON AVE"
"(cfwb) Rodent Control Complaint - 07112",256316,-74.2093,328475,2015-05-27,40.72055,12750,238293,"61 - 63 MILLINGTON AVE"
"(cfwb) Call Transfer To CFWB",1999,0,328476,2015-05-27,0,12751,238294,NA
"(nrs) Recycling Missed Pick-up",1532,-74.21217,328477,2015-05-27,40.73143,12752,238295,"717 S 18TH ST"
"(ws) Water and Sewer Pipe Problems",1841,-74.23561,328479,2015-05-27,40.73638,12753,238296," CHAPMAN ST"
"(cfwb) Health Inspections - 07102",268040,-74.17538,328478,2015-05-27,40.73143,12754,238297,"10 HILL ST"
"(cfwb) Animal Control Complaint - 07106",256296,-74.22842,328480,2015-05-27,40.74394,12755,238298,"70 NORWOOD ST"
"(nrs) Recycling Missed Pick-up",1532,-74.19723,328481,2015-05-27,40.75444,12756,238299,"20 S 14TH ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.23998,328483,2015-05-27,40.74074,12757,238300," MONTROSE ST"
"(eng) Street Light Knocked Down",3617,-74.17433,328482,2015-05-27,40.7556,12758,238301,"112 STONE ST"
"Sanitation Missed Pick-up (MN)",318274,-74.2138,328484,2015-05-27,40.72376,12759,238302,"922-924 S 17TH ST"
"Street Light/Pole Issues (MN)",318994,-74.15347,328493,2015-05-27,40.72814,12760,238303,"247 FERRY ST"
"Sanitation Missed Pick-up (MN)",318274,-74.17369,328485,2015-05-27,40.73188,12761,238304,"920 BROAD ST"
"Garbage/Debris on Property (MN)",318272,-74.14872,328487,2015-05-27,40.72805,12762,238305,"40 MAGAZINE ST"
"Garbage/Debris on Property (MN)",318272,-74.1489,328488,2015-05-27,40.72806,12763,238306,"40 MAGAZINE ST"
"Garbage/Debris on Property (MN)",318272,-74.15526,328489,2015-05-27,40.73181,12764,238307,"547 MARKET ST"
"Sanitation Missed Pick-up (MN)",318274,-74.16835,328491,2015-05-27,40.72702,12765,238308,"Feb-70 GARDEN ST"
"(eng) Traffic Signal Out - After Hours",1177,-74.18214,328561,2015-05-27,40.72731,12766,238309," Martin Luther King Junior Boulevard"
"(eng) Traffic Signal Out - After Hours",1177,-74.18306,328562,2015-05-27,40.72733,12767,238310," Martin Luther King Junior Boulevard"
"Hydrant/Water Pipe Issues (MN)",319295,-74.15805,328574,2015-05-27,40.72389,12768,238311,"Pulaski St & Elm Rd"
"Garbage/Debris on Property (MN)",318272,-74.16471,328575,2015-05-27,40.72831,12769,238312,"147 ELM ST"
"Garbage/Debris on Property (MN)",318272,-74.16092,328576,2015-05-27,40.72693,12770,238313,"232  Elm Street"
"Street Light/Pole Issues (MN)",318994,-74.15996,328577,2015-05-27,40.73135,12771,238314,"44 JEFFERSON ST"
"Potholes (MN)",318276,-74.1599,328578,2015-05-27,40.73133,12772,238315,"42 JEFFERSON ST"
"Potholes (MN)",318276,-74.16003,328579,2015-05-27,40.73133,12773,238316,"46 JEFFERSON ST"
"Garbage/Debris on Property (MN)",318272,-74.19123,325129,2015-05-27,40.74944,12774,238317,"45 North 5th Street, Newark, NJ 07107, USA"
"Garbage/Debris on Property (MN)",318272,-74.19133,325130,2015-05-27,40.74893,12775,238318,"33 North 5th Street, Newark, NJ 07107, USA"
"Garbage/Debris on Property (MN)",318272,-74.14916,325133,2015-05-27,40.7223,12776,238319,"14 Rome Street, Newark, NJ 07105, USA"
"Garbage/Debris on Property (MN)",318272,-74.20528,325134,2015-05-27,40.74792,12777,238320,"259 South 18th Street, Newark, NJ 07103, USA"
"Garbage/Debris on Property (MN)",318272,-74.20084,325136,2015-05-27,40.73646,12778,238321,"428 South 9th Street, Newark, NJ 07103, USA"
"(cfwb) Health Inspections - 07104",268035,-74.16384,328506,2015-05-27,40.76792,12779,238322,"511 BROADWAY"
"(cfwb) Animal Control Complaint - 07112",256299,-74.20835,328581,2015-05-27,40.70527,12780,238323,"41 - 43 POMONA AVE"
"(cfwb) Rodent Control Complaint - 07108",256315,-74.20997,328582,2015-05-27,40.72444,12781,238324,"851 S 13TH ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.16916,328583,2015-05-27,40.76234,12782,238325,"16 WAKEMAN AVE"
"(cfwb) Health Inspections - 07102",268040,-74.18224,328585,2015-05-27,40.72965,12783,238326,"655 Dr Martin Luther King Jr Blvd"
"(nrs) Overgrown Vegetation",1510,-74.19245,328586,2015-05-27,40.73836,12784,238327,"213 HUNTERDON ST"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.18655,328587,2015-05-27,40.73345,12785,238328,"103 PRINCE ST"
"(nrs) Illegal Dumping",1492,-74.16471,328589,2015-05-27,40.72831,12786,238329,"147 ELM ST"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.19809,328590,2015-05-27,40.73137,12787,238330,"399 SPRINGFIELD AVE"
"(cfwb) Animal Control Complaint - 07108",256298,-74.20765,328593,2015-05-27,40.72414,12788,238331,"844 S 11TH ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.17299,328594,2015-05-27,40.76292,12789,238332,"99 2ND AVE"
"(nrs) Overgrown Vegetation",1510,-74.20895,328597,2015-05-27,40.7297,12790,238333,"719 S 14TH ST"
"Missed Garbage Pickup",248754,-74.16799,328599,2015-05-27,40.72368,12791,238334,"125 PACIFIC ST"
"(nrs) Garbage/Debris On Property",1509,-74.20245,328602,2015-05-27,40.75521,12792,238335,"134 SUSSEX AVE"
"(nrs) Overgrown Vegetation",1510,-74.16883,328603,2015-05-27,40.72043,12793,238336,"265 THOMAS ST"
"(nrs) Garbage/Debris On Property",1509,-74.16811,328605,2015-05-27,40.76431,12794,238337,"72 WAKEMAN AVE"
"(nrs) Street Sweeping Complaint",1538,-74.2144,328606,2015-05-27,40.7491,12795,238338," MARTENS AVE"
"(nrs) Trimming/Pruning",1512,-74.17967,328611,2015-05-27,40.75697,12796,238339,"133 PARK AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.17613,328612,2015-05-27,40.73422,12797,238340,"55 WILLIAM ST"
"(cfwb) Rodent Control Complaint - 07103",256309,0,328613,2015-05-27,0,12798,238341,NA
"(cfwb) Animal Control Complaint - 07108",256298,-74.21176,328615,2015-05-27,40.72581,12799,238342,"850 S 16TH ST"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.18986,328616,2015-05-27,40.72277,12800,238343,"283 CLINTON AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.16452,328617,2015-05-27,40.76904,12801,238344,"111 LINCOLN AVE"
"(cfwb) Health Inspections - 07106",268039,-74.22725,328618,2015-05-27,40.74615,12802,238345,"946 S Orange Ave"
"(nrs) Overgrown Vegetation",1510,-74.16703,328620,2015-05-27,40.76739,12803,238346,"459 SUMMER AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.22514,328622,2015-05-27,40.7094,12804,238347,"338 KEER AVE"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17248,328625,2015-05-27,40.76262,12805,238348,"90 2ND AVE"
"(cfwb) Health Inspections - 07104",268035,-74.1745,328626,2015-05-27,40.75695,12806,238349,"169 GARSIDE ST"
"(cfwb) Health Inspections - 07104",268035,-74.1743,328627,2015-05-27,40.75783,12807,238350," GARSIDE ST"
"(nrs) Garbage Put Out Incorrectly",1507,-74.20745,328628,2015-05-27,40.73854,12808,238351,"591 15TH AVE"
"(cfwb) Health Inspections - 07112 and 07114",268042,-74.17752,328629,2015-05-27,40.7176,12809,238352,"215 MILLER ST"
"(nrs) Street Sweeping Complaint",1538,-74.16476,328630,2015-05-27,40.76598,12810,238353," BROADWAY"
"(nrs) Recycling Missed Pick-up",1532,-74.19318,328631,2015-05-27,40.71726,12811,238354,"141 JOHNSON AVE"
"(nrs) Overgrown Vegetation",1510,-74.16492,328632,2015-05-27,40.72626,12812,238355,"30 WARWICK ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.22182,328635,2015-05-27,40.71118,12813,238356,"277 HOBSON ST"
"(cfwb) Health Inspections - 07112 and 07114",268042,-74.22182,328636,2015-05-27,40.71118,12814,238357,"277 HOBSON ST"
"(nrs) Garbage Put Out Incorrectly",1507,-74.19853,328637,2015-05-27,40.75196,12815,238358,"89 9TH AVE"
"(nrs) Overgrown Vegetation",1510,-74.17813,328639,2015-05-27,40.75446,12816,238359,"140 1/2 CLIFTON AVE"
"(cfwb) Rodent Control Complaint - 07108",256315,-74.2151,328642,2015-05-27,40.72733,12817,238360,"838 S 20TH ST"
"(nrs) Overgrown Vegetation",1510,-74.2151,328643,2015-05-27,40.72733,12818,238361,"838 S 20TH ST"
"(cfwb) Rodent Control Complaint - 07112",256316,-74.22339,328644,2015-05-27,40.71274,12819,238362,"254 SCHLEY ST"
"(cfwb) Health Inspections - 07102",268040,-74.17208,328645,2015-05-27,40.73885,12820,238363,"106 HALSEY ST"
"(cfwb) Health Inspections - 07106",268039,-74.22777,328646,2015-05-27,40.74467,12821,238364,"47 BROOKDALE AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.22777,328647,2015-05-27,40.74467,12822,238365,"47 BROOKDALE AVE"
"(nrs) Garbage Put Out Incorrectly",1507,-74.20303,328649,2015-05-27,40.72019,12823,238366,"149 SEYMOUR AVE"
"(nrs) No Heat/Hot Water",1524,-74.19605,328650,2015-05-27,40.74507,12824,238367,"150 S 8TH ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.19605,328651,2015-05-27,40.74507,12825,238368,"150 S 8TH ST"
"(cfwb) Health Inspections - 07112 and 07114",268042,-74.21251,328653,2015-05-27,40.70757,12826,238369,"131 POMONA AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.23276,328655,2015-05-27,40.74234,12827,238370,"560 Sanford Ave"
"(cfwb) Rodent Control Complaint - 07108",256315,-74.20353,328685,2015-05-27,40.71673,12828,238371,"271 CHADWICK AVE"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.1972,328687,2015-05-27,40.74333,12829,238372,"202 S 8TH ST"
"(pol) Taxi Division - Rider Complaint",3740,0,328703,2015-05-27,0,12830,238373,NA
"(cfwb) Rodent Control Complaint - 07108",256315,-74.20924,328714,2015-05-27,40.72103,12831,238374,"28 LEO PL"
"(cfwb) Rodent Control Complaint - 07106",256312,-74.21985,328721,2015-05-27,40.74591,12832,238375,"19 - 21 CEDAR AVE"
"(cfwb) Rodent Control Complaint - 07106",256312,-74.17237,328723,2015-05-27,40.73566,12833,238376,"219 KERRIGAN BLVD"
"(cfwb) Health Inspections - 07104",268035,-74.17173,328725,2015-05-27,40.75831,12834,238377,"199 SUMMER AVE"
"(cfwb) Animal Control Complaint - 07112",256299,-74.21126,328730,2015-05-27,40.7058,12835,238378,"88 GOLDSMITH AVE"
"(cfwb) Animal Control Complaint - 07107",256297,-74.1887,328731,2015-05-27,40.7628,12836,238379,"203 N 9TH ST"
"(cfwb) Animal Control Complaint - 07107",256297,-74.1809,328732,2015-05-27,40.77305,12837,238380,"664 N 7TH ST"
"(pol) Police Investigation Request",1898,-74.21454,328737,2015-05-27,40.71515,12838,238381,"12 WILLOUGHBY ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.24079,328749,2015-05-27,40.73049,12839,238382,"28 RIDGEWOOD AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.23247,328755,2015-05-27,40.74391,12840,238383,"515 SANDFORD AVE"
"(cfwb) Animal Control Complaint - 07112",256299,-74.21976,328756,2015-05-27,40.75326,12841,238384,"171 Shepard Ave"
"(cfwb) Animal Control Complaint - 07103",256293,-74.19712,328764,2015-05-27,40.73426,12842,238385,"373 FAIRMOUNT AVE"
"(ws) Water and Sewer Pipe Problems",1841,-74.20789,328766,2015-05-27,40.74189,12843,238386,"431 S 18TH ST"
"(cfwb) Animal Control Complaint - 07105",256295,-74.16345,328767,2015-05-27,40.7223,12844,238387,"295 CHESTNUT ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.18539,328772,2015-05-27,40.72493,12845,238388,"163 QUITMAN ST"
"(pol) Police Investigation Request",1898,-74.18906,328773,2015-05-27,40.74793,12846,238389,"55 2ND ST"
"(nrs) Bulk Missed Pickup",1531,-74.19947,328774,2015-05-27,40.7412,12847,238390,"301 S 9TH ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.20113,328775,2015-05-27,40.71928,12848,238391,"719 BERGEN ST"
"(cfwb) Animal Control Complaint - 07112",256299,-74.21268,328776,2015-05-27,40.70235,12849,238392,"25 KEER AVE"
"(nrs) Illegal Dumping",1492,-74.16092,328777,2015-05-27,40.72693,12850,238393,"232 ELM ST"
"Recycling Missed Pick-up (MN)",318273,-74.15239,328778,2015-05-27,40.72912,12851,238394,"103 CHAMBERS ST"
"Sanitation Missed Pick-up (MN)",318274,-74.16985,328779,2015-05-27,40.74139,12852,238395,"12  Central Avenue"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.20997,328780,2015-05-27,40.71954,12853,238396,"320 W RUNYON ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.20997,328781,2015-05-27,40.71954,12854,238397,"320 W RUNYON ST"
"(nrs) Dangerous Trees",1515,-74.19774,328782,2015-05-27,40.71282,12855,238398,"606 IRVINE TURNER BLVD"
"(nrs) Park Repair/Maintenance",1548,-74.18581,328783,2015-05-27,40.7301,12856,238399,"70 MONTGOMERY ST"
"(cfwb) Rodent Control Complaint - 07107 Od",256314,-74.19584,328784,2015-05-27,40.74674,12857,238400,"109 S 8TH ST"
"(nrs) Overgrown Vegetation",1510,-74.19581,328785,2015-05-27,40.74681,12858,238401,"107 S 8TH ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.19646,328786,2015-05-27,40.71845,12859,238402,"153 RIDGEWOOD AVE"
